ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,VPH_PISODT,VPH_PISOTI,PROM_OCUP,P_TOTAL,P15PRI_IN,P15PRI_CO,P15SEC_CO,P15SEC_IN,P18YM_PB
19,Nuevo León,045,Salinas Victoria,0272,El Encino,*,*,*,2,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0274,La Estrella,*,*,*,1,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0276,Lerma [Fundición],*,*,*,3,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0277,Guadalupe [Lienzo Charro],*,*,*,5,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0278,Los Guajardo,5,0,4,20,1,4,2,2,3
19,Nuevo León,045,Salinas Victoria,0279,Halcones,*,*,*,6,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0281,El Huizache,*,*,*,3,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0282,San Marcos,2,0,3.50,10,0,2,0,0,0
19,Nuevo León,045,Salinas Victoria,0287,Nuevo Mamulique,69,1,3.76,263,18,51,61,9,22
19,Nuevo León,045,Salinas Victoria,0288,Las Mercedes (Los García),*,*,*,4,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0289,El Mesón,*,*,*,3,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0291,La Victoria,5,0,5.80,32,4,2,5,5,1
19,Nuevo León,045,Salinas Victoria,0295,San Benito,*,*,*,2,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0299,Quince de Abril,13,0,4,52,7,7,4,1,3
19,Nuevo León,045,Salinas Victoria,0303,Rancho Nuevo,*,*,*,2,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0306,El Rincón,*,*,*,3,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0308,Rubén Hinojosa (Arroyo la Negra),*,*,*,2,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0309,Roquín,*,*,*,5,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0313,El Corralito,*,*,*,2,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0316,San Isidro,*,*,*,6,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0318,San Gerónimo,*,*,*,4,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0322,El Mezquite [Kilómetro Treinta y Tres],*,*,*,3,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0324,Arroyo la Sandía,*,*,*,7,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0327,La Sultana (Villa Alegre),*,*,*,3,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0332,La Vidriera,8,0,3.22,29,4,4,6,1,6
19,Nuevo León,045,Salinas Victoria,0335,Club de Leones,*,*,*,8,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0337,Las Lomas (Santa Teresita),*,*,*,4,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0338,Don Manuel,*,*,*,1,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0348,Camino a los Gutiérrez,4,0,2.50,13,2,3,2,0,1
19,Nuevo León,045,Salinas Victoria,0350,Los Ponys,*,*,*,5,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0359,Keiko [Granja Avícola],12,0,3.58,43,5,13,3,2,2
19,Nuevo León,045,Salinas Victoria,0362,Campestre el Palmar,*,*,*,3,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0365,Cieneguitas,*,*,*,5,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0367,Verdiguel,9,0,3.33,30,2,5,6,1,2
19,Nuevo León,045,Salinas Victoria,0369,Los Dos Potrillos,*,*,*,4,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0372,Rancho Liz (San Juan del Mezquital),*,*,*,12,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0374,Santa Elena,*,*,*,1,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0376,El Cuatro,*,*,*,4,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0380,San Miguel,7,0,3.43,24,1,1,7,0,3
19,Nuevo León,045,Salinas Victoria,0384,Cuatro de Octubre (Kilómetro Veintidós),4,0,3.25,13,2,2,5,0,1
19,Nuevo León,045,Salinas Victoria,0385,Emiliano Zapata,1366,70,4.13,6174,485,749,1552,256,593
19,Nuevo León,045,Salinas Victoria,0391,La Rumorosa,*,*,*,5,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0392,El Doce,*,*,*,1,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0394,Conchita,*,*,*,3,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0397,Doña Lupita,*,*,*,11,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0398,Azafrán,*,*,*,4,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0399,Lázaro Cárdenas,18,5,3.52,81,11,13,23,7,3
19,Nuevo León,045,Salinas Victoria,0401,Ninguno,5,0,3,15,3,2,1,0,4
19,Nuevo León,045,Salinas Victoria,0402,Cuatro de Abril,*,*,*,5,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0403,Miguel Mario,*,*,*,1,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0404,Sevilla,*,*,*,6,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0405,Simeprodeso (Colectivo Nuevo),680,18,4.36,3160,224,469,725,168,205
19,Nuevo León,045,Salinas Victoria,0407,Hacienda Santa Gertrudis,17,0,3.41,58,4,12,11,2,8
19,Nuevo León,045,Salinas Victoria,0408,Puerto Chico,*,*,*,6,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0409,Ninguno,*,*,*,5,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0410,La Agonía (El Hormiguero),*,*,*,4,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0411,Mario Durón (El Rebozo),*,*,*,4,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0413,Kilómetro Tres,5,0,3,15,1,4,2,0,4
19,Nuevo León,045,Salinas Victoria,0414,San Francisco,3,0,2.67,8,1,2,3,0,1
19,Nuevo León,045,Salinas Victoria,0417,San Isidro,9,0,2.78,28,3,2,7,0,3
19,Nuevo León,045,Salinas Victoria,0421,Sagitario (Las Delicias),*,*,*,2,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0423,El Deiby,7,0,2.14,15,3,3,2,1,2
19,Nuevo León,045,Salinas Victoria,0424,Melisa,21,0,3.48,73,8,20,10,0,4
19,Nuevo León,045,Salinas Victoria,0427,Camino a los Villarreales Kilómetro Uno,3,0,3.67,11,1,5,0,1,0
19,Nuevo León,045,Salinas Victoria,0428,Kilómetro 39.9 (La Trinidad),4,0,2.25,9,0,3,1,0,1
19,Nuevo León,045,Salinas Victoria,0430,El Encino,*,*,*,6,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0434,Labores Nuevas,*,*,*,4,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0435,Veinte de Agosto [Granja Porcícola],*,*,*,1,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0438,Las Palmas,*,*,*,1,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0441,La Gloria,*,*,*,4,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0442,San Martín,*,*,*,2,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0443,Colonia Agropecuaria el Tule,5,0,2,10,4,2,0,1,0
19,Nuevo León,045,Salinas Victoria,0445,Los Arados,*,*,*,1,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0446,Mamulique,5,0,3.20,16,4,4,2,0,0
19,Nuevo León,045,Salinas Victoria,0447,La Esperanza [Granja Porcícola],4,0,3,12,0,3,3,0,2
19,Nuevo León,045,Salinas Victoria,0450,San Ricardo,*,*,*,7,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0452,Emiliano Zapata (La Zapatita),115,1,4.17,484,30,62,124,22,64
19,Nuevo León,045,Salinas Victoria,0454,Prolongación Juárez (Loma de la Cruz),*,*,*,7,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0456,Fernando Hernández (San Bernardo),3,0,5.33,16,1,0,5,0,0
19,Nuevo León,045,Salinas Victoria,0460,El Canelo,*,*,*,5,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0464,Las Torres,989,231,3.87,4925,473,827,960,193,219
19,Nuevo León,045,Salinas Victoria,0467,La Palapa (R Cuatro),*,*,*,2,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0469,Veintiocho de Marzo,*,*,*,1,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0474,Antorcha Campesina,0,3,4.67,14,2,1,0,0,0
19,Nuevo León,045,Salinas Victoria,0477,Los Cuates,*,*,*,5,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0481,Mariana,7,0,3,21,1,3,2,3,0
19,Nuevo León,045,Salinas Victoria,0482,Los Pérez,*,*,*,5,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0483,La Rana,*,*,*,2,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0484,Rancho de Rubén,*,*,*,6,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0485,La Rosa,*,*,*,1,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0486,Siete de Abril,*,*,*,5,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0487,Las Abejas,4,0,1.25,5,2,0,0,0,2
19,Nuevo León,045,Salinas Victoria,0488,Colonia Ejidal Mamulique,22,2,4.17,100,8,19,23,2,5
19,Nuevo León,045,Salinas Victoria,0489,El Detalle,*,*,*,4,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0491,El Faro [Granja Porcícola],*,*,*,4,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0493,Los Pujidos [Granja Porcícola],4,0,3.25,13,4,0,3,0,2
19,Nuevo León,045,Salinas Victoria,0502,La Luz,*,*,*,2,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0503,Las Palmas,*,*,*,1,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0504,Los Pérez,*,*,*,3,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0505,Pocitos (La Paloma),*,*,*,9,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0506,Ninguno,*,*,*,1,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0509,Los Temporales,*,*,*,10,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0510,Los Torres,*,*,*,3,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0517,Ninguno,*,*,*,1,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0518,La Copina,8,0,1.38,11,3,3,1,0,2
19,Nuevo León,045,Salinas Victoria,0520,Ninguno,3,0,3.67,11,0,1,2,0,3
19,Nuevo León,045,Salinas Victoria,0521,Ninguno,*,*,*,8,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0523,Valle de Salinas,5,1,2.33,14,2,5,1,1,3
19,Nuevo León,045,Salinas Victoria,0524,Ninguno,7,1,2.25,18,3,7,5,0,0
19,Nuevo León,045,Salinas Victoria,0531,Ninguno,*,*,*,2,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0533,Andrea [Granja Avícola],11,0,2.55,28,3,10,3,0,3
19,Nuevo León,045,Salinas Victoria,0535,San Agustín,*,*,*,5,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0536,Ninguno,*,*,*,5,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0537,El Coyote,*,*,*,4,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0546,Santo Tomás,*,*,*,5,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0547,San Bernardo Dos,*,*,*,3,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0548,Los Garza,*,*,*,3,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0549,Primero de Junio,*,*,*,2,*,*,*,*,*
19,Nuevo León,045,Salinas Victoria,0550,Los Pilares,140,0,3.42,496,24,44,162,13,82
19,Nuevo León,045,Salinas Victoria,0553,Tierra Blanca,*,*,*,2,*,*,*,*,*
19,Nuevo León,046,San Nicolás de los Garza,0000,Total del Municipio,111007,1008,3.85,443273,18881,35400,65769,10188,187993
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,111007,1008,3.85,443273,18881,35400,65769,10188,187993
19,Nuevo León,047,Hidalgo,0000,Total del Municipio,3989,25,3.80,16604,1178,1758,3134,562,3262
19,Nuevo León,047,Hidalgo,9998,Localidades de una vivienda,10,0,*,44,7,4,6,1,2
19,Nuevo León,047,Hidalgo,9999,Localidades de dos viviendas,6,0,*,21,4,2,4,0,1
19,Nuevo León,047,Hidalgo,0001,Hidalgo,3970,25,3.80,16524,1165,1750,3122,561,3259
19,Nuevo León,047,Hidalgo,0008,El Salitre,*,*,*,4,*,*,*,*,*
19,Nuevo León,047,Hidalgo,0016,El Bebeche,*,*,*,1,*,*,*,*,*
19,Nuevo León,047,Hidalgo,0025,Noreste [Hielo],*,*,*,14,*,*,*,*,*
19,Nuevo León,047,Hidalgo,0051,Dos de Mayo,*,*,*,1,*,*,*,*,*
19,Nuevo León,047,Hidalgo,0054,El Refugio,*,*,*,6,*,*,*,*,*
19,Nuevo León,047,Hidalgo,0065,Las Cuatas,*,*,*,2,*,*,*,*,*
19,Nuevo León,047,Hidalgo,0070,La Montaña de Oración,*,*,*,22,*,*,*,*,*
19,Nuevo León,047,Hidalgo,0075,La Escondida,*,*,*,4,*,*,*,*,*
19,Nuevo León,047,Hidalgo,0079,El Saucillo,*,*,*,2,*,*,*,*,*
19,Nuevo León,047,Hidalgo,0080,Los Pirules,*,*,*,1,*,*,*,*,*
19,Nuevo León,047,Hidalgo,0082,Casa Blanca,*,*,*,3,*,*,*,*,*
19,Nuevo León,047,Hidalgo,0092,Potrero Grande Kilómetro Cuatro,*,*,*,1,*,*,*,*,*
19,Nuevo León,047,Hidalgo,0094,San José de la Montaña (Tío Mauro),*,*,*,1,*,*,*,*,*
19,Nuevo León,047,Hidalgo,0095,El Huizachal,*,*,*,3,*,*,*,*,*
19,Nuevo León,047,Hidalgo,0099,Los Rodríguez,3,0,5,15,2,2,2,0,0
19,Nuevo León,048,Santa Catarina,0000,Total del Municipio,63845,1089,4.03,268955,15130,24777,54886,9556,71054
19,Nuevo León,048,Santa Catarina,9998,Localidades de una vivienda,19,9,*,67,23,9,4,1,9
19,Nuevo León,048,Santa Catarina,9999,Localidades de dos viviendas,1,1,*,4,1,0,0,0,0
19,Nuevo León,048,Santa Catarina,0001,Ciudad Santa Catarina,63699,1035,4.04,268347,14983,24683,54816,9539,70980
19,Nuevo León,048,Santa Catarina,0003,El Alto (La Biznaga),3,0,2.67,8,5,0,0,0,0
19,Nuevo León,048,Santa Catarina,0005,Buenos Aires,7,1,3,24,2,5,5,2,4
19,Nuevo León,048,Santa Catarina,0006,Canoas,2,14,2.19,35,11,7,5,0,0
19,Nuevo León,048,Santa Catarina,0015,Horcones,26,5,3.06,104,10,21,7,3,23
19,Nuevo León,048,Santa Catarina,0021,La Labor Vieja (Rancho Viejo),*,*,*,2,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0023,Llanitos (Mesa de la Cruz),1,5,2.33,14,6,3,0,0,0
19,Nuevo León,048,Santa Catarina,0025,El Jonuco,*,*,*,2,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0028,Los Nogales,56,1,3.31,192,33,24,35,7,36
19,Nuevo León,048,Santa Catarina,0029,Ojo de Agua,*,*,*,2,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0031,El Pajonal,1,3,2.25,9,7,1,0,0,0
19,Nuevo León,048,Santa Catarina,0039,El Rodeo,5,0,2.67,16,6,4,1,0,0
19,Nuevo León,048,Santa Catarina,0041,San Antonio de la Osamenta,9,5,3.21,45,17,12,4,0,0
19,Nuevo León,048,Santa Catarina,0046,San Pablo,*,*,*,1,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0048,Santa Cruz,4,2,3.33,20,10,2,0,0,0
19,Nuevo León,048,Santa Catarina,0051,Las Tinajas,*,*,*,1,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0055,Tunalillo,0,2,3.67,11,5,0,0,0,0
19,Nuevo León,048,Santa Catarina,0058,Las Comitas,*,*,*,2,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0060,Chupaderos,*,*,*,1,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0074,Los García,*,*,*,3,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0081,Loma Alta,*,*,*,3,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0083,Venturimetro (Morteros),*,*,*,2,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0085,Placeres,*,*,*,1,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0099,Ninguno,*,*,*,5,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0101,García G.,*,*,*,2,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0105,La Huastequita,*,*,*,1,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0107,La Biznaga,*,*,*,3,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0119,Los Domingos,1,2,3.33,10,0,1,2,0,0
19,Nuevo León,048,Santa Catarina,0120,Jesús María,3,0,3.67,11,3,1,0,0,0
19,Nuevo León,048,Santa Catarina,0121,Ranchito (Puerto Blanco),*,*,*,4,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0122,Rincón Grande,3,0,1.67,5,5,0,0,0,0
19,Nuevo León,048,Santa Catarina,0123,El Sahumado,*,*,*,3,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0125,San Pablo,*,*,*,2,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0128,Jesús Guerra,*,*,*,8,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0132,Las Cuevas,*,*,*,4,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0139,Cerro de las Mitras [Pedreras],*,*,*,1,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0140,Juan Doscano Valdivia,*,*,*,2,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0143,El Retiro,*,*,*,4,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0144,Diecinueve de Marzo,3,0,4,12,0,1,4,1,2
19,Nuevo León,048,Santa Catarina,0150,La Colorada,2,4,3.50,21,3,3,3,3,0
19,Nuevo León,048,Santa Catarina,0151,Veintiocho de Marzo,*,*,*,2,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0154,José Ángel Coronel,*,*,*,3,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0158,Pedro Quintanilla,*,*,*,1,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0160,La Morita,*,*,*,1,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0161,La Placeta del Pino,*,*,*,2,*,*,*,*,*
19,Nuevo León,048,Santa Catarina,0163,La Placeta de Juana Flores,*,*,*,3,*,*,*,*,*
19,Nuevo León,049,Santiago,0000,Total del Municipio,10865,367,3.46,40469,3381,5218,6462,1263,10747
19,Nuevo León,049,Santiago,9998,Localidades de una vivienda,41,5,*,247,30,26,24,7,107
19,Nuevo León,049,Santiago,9999,Localidades de dos viviendas,32,7,*,142,24,22,19,2,16
19,Nuevo León,049,Santiago,0001,Santiago,9984,193,3.48,36840,2725,4374,6028,1143,10427
19,Nuevo León,049,Santiago,0002,Las Adjuntas,*,*,*,1,*,*,*,*,*
19,Nuevo León,049,Santiago,0003,El Álamo,2,1,2,6,1,1,0,3,0
19,Nuevo León,049,Santiago,0005,La Boca,69,1,3.36,244,35,64,32,9,17
19,Nuevo León,049,Santiago,0006,Los Canelos,29,1,3.03,103,16,24,14,4,4
19,Nuevo León,049,Santiago,0008,La Ciénega de González,85,2,3.16,281,49,108,27,9,5
19,Nuevo León,049,Santiago,0013,Corral de Piedra,2,1,1.67,5,2,0,1,0,0
19,Nuevo León,049,Santiago,0014,El Chupadero,3,0,2.67,8,1,4,1,0,0
19,Nuevo León,049,Santiago,0015,La Escondida,2,1,2.67,8,2,2,1,0,0
19,Nuevo León,049,Santiago,0018,La Jacinta (El Álamo),5,0,2.60,13,2,1,2,0,2
19,Nuevo León,049,Santiago,0019,Laborcitas,4,1,3,15,3,8,1,0,0
19,Nuevo León,049,Santiago,0020,Laguna de Sánchez,97,29,3.02,381,93,82,51,14,16
19,Nuevo León,049,Santiago,0022,Las Margaritas,6,0,3.67,22,1,4,7,1,1
19,Nuevo León,049,Santiago,0024,Monte Prieto,*,*,*,4,*,*,*,*,*
19,Nuevo León,049,Santiago,0025,Ojos de Agua,17,1,3.28,71,15,11,12,3,4
19,Nuevo León,049,Santiago,0027,Potrero de Serna (La Nogalera),86,17,3.40,354,55,116,22,17,15
19,Nuevo León,049,Santiago,0028,Potrero Redondo,10,17,3.85,104,41,24,6,4,0
19,Nuevo León,049,Santiago,0030,Puerto Genovevo,4,1,2.60,13,6,2,1,0,0
19,Nuevo León,049,Santiago,0032,El Roble,*,*,*,1,*,*,*,*,*
19,Nuevo León,049,Santiago,0035,San Antonio,4,0,3.25,13,7,2,0,0,0
19,Nuevo León,049,Santiago,0037,San Isidro,39,5,2.84,125,32,25,18,2,6
19,Nuevo León,049,Santiago,0038,San José,4,3,4.25,34,2,9,3,2,3
19,Nuevo León,049,Santiago,0039,San José de las Boquillas,20,5,2.60,65,27,14,6,0,0
19,Nuevo León,049,Santiago,0042,San Juan Bautista,28,7,2.83,99,30,22,10,2,6
19,Nuevo León,049,Santiago,0045,El Tarillal,*,*,*,4,*,*,*,*,*
19,Nuevo León,049,Santiago,0047,El Terrero,3,9,3.67,44,12,7,3,3,2
19,Nuevo León,049,Santiago,0048,La Tinaja,45,2,3.72,175,18,37,29,8,22
19,Nuevo León,049,Santiago,0053,El Pinal,7,8,3.40,51,7,12,5,3,1
19,Nuevo León,049,Santiago,0057,El Cilantrillo,*,*,*,3,*,*,*,*,*
19,Nuevo León,049,Santiago,0058,El Saucito,3,0,3.67,11,2,1,3,0,0
19,Nuevo León,049,Santiago,0059,La Peñita,6,6,3.50,42,6,11,5,1,3
19,Nuevo León,049,Santiago,0060,El Barranco,*,*,*,7,*,*,*,*,*
19,Nuevo León,049,Santiago,0061,San Sebastián,*,*,*,4,*,*,*,*,*
19,Nuevo León,049,Santiago,0063,Las Manzanillas,1,2,3.67,11,3,1,3,0,0
19,Nuevo León,049,Santiago,0066,El Rincón,8,5,2.77,36,7,11,6,0,1
19,Nuevo León,049,Santiago,0069,Los Nogalillos,*,*,*,2,*,*,*,*,*
19,Nuevo León,049,Santiago,0074,Agua de Enmedio,2,1,2.33,7,0,2,1,0,0
19,Nuevo León,049,Santiago,0077,El Vergel,*,*,*,1,*,*,*,*,*
19,Nuevo León,049,Santiago,0078,Las Adjuntas,9,2,2.73,30,7,7,4,0,4
19,Nuevo León,049,Santiago,0079,Las Tablas,1,2,1.33,7,4,0,0,0,0
19,Nuevo León,049,Santiago,0088,La Camotera,*,*,*,9,*,*,*,*,*
19,Nuevo León,049,Santiago,0089,El Tejocote,17,5,3.73,82,17,23,8,4,3
19,Nuevo León,049,Santiago,0091,Agua Fría,*,*,*,1,*,*,*,*,*
19,Nuevo León,049,Santiago,0098,La Escondida,*,*,*,1,*,*,*,*,*
19,Nuevo León,049,Santiago,0107,El Rincón del Lobo,4,1,2.40,12,7,1,0,1,1
19,Nuevo León,049,Santiago,0111,El Hondable,2,3,3.80,19,4,4,0,0,0
19,Nuevo León,049,Santiago,0113,El Venadito,2,1,4,12,1,3,1,0,1
19,Nuevo León,049,Santiago,0120,El Tanque,*,*,*,6,*,*,*,*,*
19,Nuevo León,049,Santiago,0121,Los Encinos (El Cascabel),*,*,*,7,*,*,*,*,*
19,Nuevo León,049,Santiago,0122,Lampacitos (Monteprieto),4,0,3.50,14,2,4,3,0,1
19,Nuevo León,049,Santiago,0126,Los Cárdenas,*,*,*,5,*,*,*,*,*
19,Nuevo León,049,Santiago,0127,Ninguno,*,*,*,1,*,*,*,*,*
19,Nuevo León,049,Santiago,0128,La Chiripa,*,*,*,4,*,*,*,*,*
19,Nuevo León,049,Santiago,0130,Náñez González,*,*,*,5,*,*,*,*,*
19,Nuevo León,049,Santiago,0133,Reynaldo González,*,*,*,4,*,*,*,*,*
19,Nuevo León,049,Santiago,0137,Hermanos Leal,*,*,*,6,*,*,*,*,*
19,Nuevo León,049,Santiago,0139,Sendero los Morales,2,0,1,5,0,1,0,0,1
19,Nuevo León,049,Santiago,0140,Ninguno,4,0,2.75,11,0,5,2,0,0
19,Nuevo León,049,Santiago,0141,La Boca,*,*,*,6,*,*,*,*,*
19,Nuevo León,049,Santiago,0145,Luis de los Santos (Moisés Leal),*,*,*,4,*,*,*,*,*
19,Nuevo León,049,Santiago,0146,Rodolfo Martínez Lozano,*,*,*,6,*,*,*,*,*
19,Nuevo León,049,Santiago,0147,Ninguno,7,0,3,24,4,5,3,0,1
19,Nuevo León,049,Santiago,0153,Monteprieto (Guadalupe Mauro de León),4,0,1.75,7,2,4,0,0,0
19,Nuevo León,049,Santiago,0157,Chapote,*,*,*,8,*,*,*,*,*
19,Nuevo León,049,Santiago,0158,Ninguno,*,*,*,13,*,*,*,*,*
19,Nuevo León,049,Santiago,0159,La Senda,*,*,*,3,*,*,*,*,*
19,Nuevo León,049,Santiago,0160,La Senda (Gudelia Garza Valdez),11,0,2.73,36,7,2,10,1,1
19,Nuevo León,049,Santiago,0164,Los Doctores,*,*,*,3,*,*,*,*,*
19,Nuevo León,049,Santiago,0165,Ninguno,12,2,4.14,61,8,10,7,1,7
19,Nuevo León,049,Santiago,0167,Quinta Yolanda,*,*,*,4,*,*,*,*,*
19,Nuevo León,049,Santiago,0168,Misión Antigua,*,*,*,3,*,*,*,*,*
19,Nuevo León,049,Santiago,0173,San Ángel (La Gruta),2,0,1.50,6,0,0,1,0,2
19,Nuevo León,049,Santiago,0174,La Cortina,*,*,*,4,*,*,*,*,*
19,Nuevo León,049,Santiago,0178,El Edén (La Maroma),*,*,*,2,*,*,*,*,*
19,Nuevo León,049,Santiago,0179,Las Lichas (Consuelito),*,*,*,3,*,*,*,*,*
19,Nuevo León,049,Santiago,0184,La Mesa Grande (Vista Hermosa),1,3,4.25,17,4,4,0,0,0
19,Nuevo León,049,Santiago,0185,Las Lagunillas,2,7,3.22,29,7,9,1,1,0
19,Nuevo León,049,Santiago,0186,El Calabozo,*,*,*,3,*,*,*,*,*
19,Nuevo León,049,Santiago,0189,Agua Chiquita,*,*,*,4,*,*,*,*,*
19,Nuevo León,049,Santiago,0191,Campestre Sierra Verde,*,*,*,3,*,*,*,*,*
19,Nuevo León,049,Santiago,0195,Las Nubes,3,0,3.33,10,1,0,6,0,0
19,Nuevo León,049,Santiago,0198,El Esfuerzo,*,*,*,8,*,*,*,*,*
19,Nuevo León,049,Santiago,0207,Fernando Reyes Rodríguez,*,*,*,1,*,*,*,*,*
19,Nuevo León,049,Santiago,0211,Ninguno,*,*,*,5,*,*,*,*,*
19,Nuevo León,049,Santiago,0216,Los Dávila,3,0,3.67,11,0,0,0,0,6
19,Nuevo León,049,Santiago,0218,Ninguno,*,*,*,3,*,*,*,*,*
19,Nuevo León,049,Santiago,0219,La Poza,*,*,*,3,*,*,*,*,*
19,Nuevo León,049,Santiago,0220,Ninguno,*,*,*,7,*,*,*,*,*
